NORAD ID,Name,International Code,launch date ,Period (minutes),Status,Beacon (MHz),Category,magnitude,PRN,Longitude,SV,isFavourite
25315,COSMOS 2350,1998-025A,04/29/1998,1436.3,,,TV,,,79.2¡ E,,
25312,BSAT-1B,1998-024B,04/28/1998,1452.8,,,TV,,,153.7¡ W,,
25311,NILESAT,1998-024A,04/28/1998,1478.5,,,TV,,,148¡ W,,
25239,NSS 806 (INTELSAT 806),1998-014A,02/28/1998,1453.4,,,TV,,,5.7¡ E,,
25237,EUTE 16B (HB 4),1998-013A,02/27/1998,1465.3,,,TV,,,105.1¡ W,,
25153,INMARSAT 3-F5,1998-006B,02/04/1998,1436.1,,,TV,,,53.8¡ W,,
25152,BRAZILSAT B3,1998-006A,02/04/1998,1451.3,,,TV,,,176¡ E,,
25126,HGS-1 (ASIASAT 3),1997-086A,12/24/1997,1435.2,,,TV,,,51.7¡ W,,
25086,GALAXY 8,1997-078A,12/08/1997,1444.3,,,TV,,,120.1¡ E,,
25071,ASTRA 1G,1997-076A,12/02/1997,1436.1,,,TV,,,57.1¡ E,,
25050,INDOSTAR 1,1997-071B,11/11/1997,1435.7,,,TV,,,33.4¡ E,,
25049,SIRIUS 2 (GE-1E),1997-071A,11/11/1997,1448.6,,,TV,,,143.4¡ E,,
25010,APSTAR 2R (TELSTAR 10),1997-062A,10/16/1997,1451.4,,,TV,,,176.4¡ E,,
25004,ECHOSTAR 3,1997-059A,10/05/1997,1456.4,,,TV,,,14.4¡ E,,
24957,NSS 5 (INTELSAT 803),1997-053A,09/23/1997,1436.1,,,TV,,,50.4¡ E,,
24936,AMC-3 (GE-3),1997-050A,09/04/1997,1436.1,,,TV,,,72¡ W,,
24932,METEOSAT 7,1997-049B,09/02/1997,1464.7,,,TV,,,17.8¡ E,,
24931,W75/ABS-1B (HOT BIRD 3),1997-049A,09/02/1997,1405.1,,,TV,,,102.8¡ E,,
24901,ABS 3,1997-042A,08/19/1997,1450.8,,,TV,,,66.5¡ E,,
24880,SUPERBIRD C,1997-036A,07/28/1997,1453.4,,,TV,,,9.5¡ E,,
24846,INTELSAT 802,1997-031A,06/25/1997,1467.8,,,TV,,,59.1¡ E,,
24819,INMARSAT 3-F4,1997-027A,06/03/1997,1447.2,,,TV,,,119.9¡ E,,
24812,GALAXY 25 (TELSTAR 5),1997-026A,05/24/1997,1436.1,,,TV,,,93¡ W,,
24808,THOR 2A,1997-025A,05/20/1997,1454.9,,,TV,,,32.2¡ W,,
24786,GOES 10,1997-019A,04/25/1997,1452.7,,,TV,,,156.6¡ W,,
24769,BSAT-1A,1997-016B,04/16/1997,1452.8,,,TV,,,32.1¡ E,,
24742,INTELSAT 801,1997-009A,03/01/1997,1458.5,,,TV,,,51.8¡ E,,
24732,INTELSAT 26 (JCSAT 4),1997-007A,02/17/1997,1436.1,,,TV,,,62.2¡ E,,
24714,NAHUEL 1A,1997-002B,01/30/1997,1448.8,,,TV,,,171.7¡ E,,
24713,AMC-2 (GE-2),1997-002A,01/30/1997,1436.1,,,TV,,,84.7¡ W,,
24674,INMARSAT 3-F3,1996-070A,12/18/1996,1436.1,,,TV,,,178.1¡ E,,
24665,EUTE 48A (HB2),1996-067A,11/21/1996,1463.7,,,TV,,,48.3¡ W,,
24653,MEASAT 2,1996-063B,11/13/1996,1444.9,,,TV,,,174.1¡ E,,
24652,ARABSAT 2B,1996-063A,11/13/1996,1448.5,,,TV,,,73¡ W,,
24315,AMC-1 (GE-1),1996-054A,09/08/1996,1436.1,,,TV,,,130.9¡ W,,
24313,ECHOSTAR 2,1996-055A,09/11/1996,1437.1,,,TV,,,88¡ W,,
24307,INMARSAT 3-F2,1996-053A,09/06/1996,1436.1,,,TV,,,15.4¡ W,,
24209,TELECOM 2D,1996-044B,08/08/1996,1462.7,,,TV,,,149¡ E,,
23949,TURKSAT 1C,1996-040B,07/09/1996,1437.6,,,TV,,,71.6¡ E,,
23943,APSTAR 1A,1996-039A,07/03/1996,1451.7,,,TV,,,6.2¡ W,,
23915,INTELSAT 709,1996-035A,06/15/1996,1451.9,,,TV,,,90.7¡ W,,
23880,GORIZONT 32,1996-034A,05/25/1996,1437.3,,,TV,,,41.8¡ W,,
23877,GALAXY 9,1996-033A,05/24/1996,1446.6,,,TV,,,5.6¡ W,,
23865,INTELSAT 24 (AMOS 1),1996-030B,05/16/1996,1482.7,,,TV,,,84.6¡ W,,
23864,PALAPA C2,1996-030A,05/16/1996,1454.5,,,TV,,,146.1¡ W,,
23846,MSAT M1,1996-022A,04/20/1996,1436.1,,,TV,,,107.2¡ W,,
23842,ASTRA 1F,1996-021A,04/08/1996,1436,,,TV,,,44.3¡ E,,
23816,INTELSAT 707,1996-015A,03/14/1996,1462.2,,,TV,,,54.5¡ E,,
23779,PAKSAT 1 (ANATOLIA 1),1996-006A,02/01/1996,1445.8,,,TV,,,21.8¡ W,,
23775,GORIZONT 31,1996-005A,01/25/1996,1441.6,,,TV,,,57¡ W,,
23768,ABS-1A (KOREASAT 2),1996-003A,01/14/1996,1442.9,,,TV,,,12.1¡ E,,
23764,INTELSAT 3R (PAS 3R),1996-002A,01/12/1996,1453.3,,,TV,,,130.8¡ W,,
23754,ECHOSTAR 1,1995-073A,12/28/1995,1455.6,,,TV,,,75.8¡ E,,
23730,TELECOM 2C,1995-067A,12/06/1995,1470.3,,,TV,,,74.6¡ E,,
23723,AMOS 5I (ASIASAT 2),1995-064A,11/28/1995,1450.1,,,TV,,,164.7¡ W,,
23686,ASTRA 1E,1995-055A,10/19/1995,1457.6,,,TV,,,18.8¡ E,,
23680,LUCH 1,1995-054A,10/11/1995,1436,,,TV,,,75.1¡ E,,
23636,INTELSAT 4 (PAS 4),1995-040A,08/03/1995,1482.6,,,TV,,,30.8¡ E,,
23613,TDRS 7,1995-035B,07/13/1995,1436,,,TV,,,85.5¡ E,,
23571,INTELSAT 706,1995-023A,05/17/1995,1453.7,,,TV,,,153.5¡ E,,
23553,AMSC 1,1995-019A,04/07/1995,1436.1,,,TV,,,106¡ W,,
23537,HOT BIRD 1,1995-016B,03/28/1995,1449.9,,,TV,,,169.3¡ E,,
23536,BRAZILSAT B2,1995-016A,03/28/1995,1451,,,TV,,,24.3¡ E,,
23528,INTELSAT 705,1995-013A,03/22/1995,1454.9,,,TV,,,163.6¡ W,,
23461,INTELSAT 704,1995-001A,01/10/1995,1451.9,,,TV,,,43.5¡ E,,
23448,RADUGA 32,1994-087A,12/28/1994,1436.2,,,TV,,,71.5¡ E,,
23413,TELSTAR 11 (ORION 1),1994-079A,11/29/1994,1460.7,,,TV,,,155.1¡ E,,
23331,ASTRA 1D,1994-070A,11/01/1994,1436.1,,,TV,,,72.7¡ W,,
23314,THAICOM 2,1994-065B,10/08/1994,1445.8,,,TV,,,15.9¡ W,,
23313,SOLIDARIDAD 2,1994-065A,10/08/1994,1456.5,,,TV,,,25.8¡ W,,
23305,NSS 703 (INTELSAT 703),1994-064A,10/06/1994,1450.1,,,TV,,,38.2¡ E,,
23227,OPTUS B3,1994-055A,08/27/1994,1459,,,TV,,,54.6¡ E,,
23199,BRAZILSAT B1,1994-049A,08/10/1994,1450.9,,,TV,,,74.6¡ W,,
23192,DIRECTV 2 (DBS 2),1994-047A,08/03/1994,1459.9,,,TV,,,144.2¡ E,,
23185,APSTAR 1,1994-043A,07/21/1994,1449,,,TV,,,142.9¡ E,,
23176,BS-3N,1994-040B,07/08/1994,1452.3,,,TV,,,157¡ W,,
23175,INTELSAT 2 (PAS 2),1994-040A,07/08/1994,1451.7,,,TV,,,136.2¡ E,,
23124,INTELSAT 702,1994-034A,06/17/1994,1455.5,,,TV,,,60.6¡ E,,
22931,THAICOM 1,1993-078B,12/18/1993,1451.8,,,TV,,,14¡ W,,
22930,DIRECTV 1 (DBS 1),1993-078A,12/18/1993,1454.8,,,TV,,,147.6¡ W,,
22912,METEOSAT 6,1993-073B,11/20/1993,1454.8,,,TV,,,32.4¡ E,,
22911,SOLIDARIDAD 1,1993-073A,11/20/1993,1436,,,TV,,,102.8¡ W,,
22907,GORIZONT 29,1993-072A,11/18/1993,1438.2,,,TV,,,69.4¡ W,,
22880,GORIZONT 28,1993-069A,10/28/1993,1445,,,TV,,,2.9¡ E,,
22871,INTELSAT 701,1993-066A,10/22/1993,1449.8,,,TV,,,164.2¡ E,,
22653,ASTRA 1C,1993-031A,05/12/1993,1456.9,,,TV,,,7.7¡ E,,
22314,TDRS 6,1993-003B,01/13/1993,1436,,,TV,,,46.4¡ W,,
22253,SUPERBIRD A1,1992-084A,12/01/1992,1452.8,,,TV,,,129.5¡ E,,
22245,GORIZONT 27,1992-082A,11/27/1992,1436.9,,,TV,,,146¡ E,,
22117,SATCOM C3,1992-060B,09/10/1992,1484.4,,,TV,,,123.2¡ E,,
22087,OPTUS B1 (AUSSAT B1),1992-054A,08/13/1992,1451.6,,,TV,,,90.9¡ E,,
21940,INMARSAT 2-F4,1992-021B,04/15/1992,1470.3,,,TV,,,44.6¡ E,,
21814,INMARSAT 2-F3,1991-084B,12/16/1991,1499,,,TV,,,115¡ W,,
21765,INTELSAT 601,1991-075A,10/29/1991,1445.9,,,TV,,,125.6¡ E,,
21653,INTELSAT 605,1991-055A,08/14/1991,1449.8,,,TV,,,92.5¡ E,,
21639,TDRS 5,1991-054B,08/02/1991,1436.1,,,TV,,,168.2¡ W,,
21149,INMARSAT 2-F2,1991-018A,03/08/1991,1458.6,,,TV,,,13.1¡ E,,
20918,INMARSAT 2-F1,1990-093A,10/30/1990,1456.3,,,TV,,,179.5¡ E,,
20872,SBS 6,1990-091A,10/12/1990,1454.6,,,TV,,,32.3¡ W,,
20643,INSAT 1D,1990-051A,06/12/1990,1436.2,,,TV,,,71.1¡ E,,
20523,INTELSAT 603,1990-021A,03/14/1990,1447.5,,,TV,,,166.1¡ E,,
20315,INTELSAT 602,1989-087A,10/27/1989,1454.4,,,TV,,,0.5¡ E,,
19883,TDRS 4,1989-021B,03/13/1989,1462.2,,,TV,,,39.8¡ W,,
19548,TDRS 3,1988-091B,09/29/1988,1436,,,TV,,,62.3¡ W,,
19483,GSTAR 3,1988-081A,09/08/1988,1436.1,,,TV,,,105.2¡ W,,
18350,OPTUS A3 (AUSSAT 3),1987-078A,09/16/1987,1456,,,TV,,,103.5¡ W,,
17561,GOES 7,1987-022A,02/26/1987,1441.3,,,TV,,,168.1¡ E,,
15677,GSTAR 1,1985-035A,05/08/1985,1436.1,,,TV,,,104.6¡ W,,
13969,TDRS 1,1983-026B,04/04/1983,1458.3,,,TV,,,135.1¡ E,,
12309,ESIAFI 1 (COMSTAR 4),1981-018A,02/21/1981,1435.9,,,TV,,,77.9¡ E,,
42915,TDRS 13,2017-047A,08/18/2017,1436.1,,,Tracking and Data Relay Satellite System,,,,,
41459,E-ST@R-II,2016-025D,04/25/2016,95.7,,,Tracking and Data Relay Satellite System,,,,,
39504,TDRS-12,2014-004A,01/23/2014,1436.1,,,Tracking and Data Relay Satellite System,,,,,
39070,TDRS 11,2013-004A,01/31/2013,1436.2,,,Tracking and Data Relay Satellite System,,,,,
37840,VESSELSAT 1,2011-058C,10/12/2011,102.1,,,Tracking and Data Relay Satellite System,,,,,
27651,SORCE,2003-004A,01/25/2003,96.7,,,Tracking and Data Relay Satellite System,,,,,
27566,TDRS 10,2002-055A,12/05/2002,1436,,,Tracking and Data Relay Satellite System,,,,,
27389,TDRS 9,2002-011A,03/08/2002,1436.1,,,Tracking and Data Relay Satellite System,,,,,
26388,TDRS 8,2000-034A,06/30/2000,1436.1,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
25544,SPACE STATION,1998-067A,11/20/1998,92.7,,,Tracking and Data Relay Satellite System,,,,,
23613,TDRS 7,1995-035B,07/13/1995,1436,,,Tracking and Data Relay Satellite System,,,,,
22314,TDRS 6,1993-003B,01/13/1993,1436,,,Tracking and Data Relay Satellite System,,,,,
21639,TDRS 5,1991-054B,08/02/1991,1436.1,,,Tracking and Data Relay Satellite System,,,,,
20580,HST,1990-037B,04/24/1990,95.4,,,Tracking and Data Relay Satellite System,,,,,
19883,TDRS 4,1989-021B,03/13/1989,1462.2,,,Tracking and Data Relay Satellite System,,,,,
19548,TDRS 3,1988-091B,09/29/1988,1436,,,Tracking and Data Relay Satellite System,,,,,
13969,TDRS 1,1983-026B,04/04/1983,1458.3,,,Tracking and Data Relay Satellite System,,,,,
31792,COSMOS 2428,2007-029A,06/29/2007,101.9,,,Tselina,,,,,
28352,COSMOS 2406,2004-021A,06/10/2004,102,,,Tselina,,,,,
26069,COSMOS 2369,2000-006A,02/03/2000,101.9,,,Tselina,,,,,
25406,COSMOS 2360,1998-045A,07/28/1998,101.9,,,Tselina,,,,,
24297,COSMOS 2333,1996-051A,09/04/1996,101.9,,,Tselina,,,,,
23704,COSMOS 2322,1995-058A,10/31/1995,101.9,,,Tselina,,,,,
23404,COSMOS 2297,1994-077A,11/24/1994,101.9,,,Tselina,,,,,
23087,COSMOS 2278,1994-023A,04/23/1994,101.9,,,Tselina,,,,,
22802,COSMOS 2263,1993-059A,09/16/1993,101.9,,,Tselina,,,,,
22626,COSMOS 2242,1993-024A,04/16/1993,96.8,,,Tselina,,,,,
22565,COSMOS 2237,1993-016A,03/26/1993,101.9,,,Tselina,,,,,
22286,COSMOS 2228,1992-094A,12/25/1992,96.8,,,Tselina,,,,,
22284,COSMOS 2227,1992-093A,12/25/1992,101.9,,,Tselina,,,,,
22236,COSMOS 2221,1992-080A,11/24/1992,96.8,,,Tselina,,,,,
22219,COSMOS 2219,1992-076A,11/17/1992,101.9,,,Tselina,,,,,
21422,COSMOS 2151,1991-042A,06/13/1991,96.5,,,Tselina,,,,,
20624,COSMOS 2082,1990-046A,05/22/1990,101.8,,,Tselina,,,,,
20465,COSMOS 2058,1990-010A,01/30/1990,96.1,,,Tselina,,,,,
19649,COSMOS 1980,1988-102A,11/23/1988,101.8,,,Tselina,,,,,
19573,COSMOS 1975,1988-093A,10/11/1988,95.7,,,Tselina,,,,,
19210,COSMOS 1953,1988-050A,06/14/1988,95.6,,,Tselina,,,,,
19119,COSMOS 1943,1988-039A,05/15/1988,101.8,,,Tselina,,,,,
18958,COSMOS 1933,1988-020A,03/15/1988,95.8,,,Tselina,,,,,
18748,COSMOS 1908,1988-001A,01/06/1988,95.1,,,Tselina,,,,,
18421,COSMOS 1892,1987-088A,10/20/1987,94.9,,,Tselina,,,,,
18152,COSMOS 1862,1987-055A,07/01/1987,95.6,,,Tselina,,,,,
17973,COSMOS 1844,1987-041A,05/13/1987,101.8,,,Tselina,,,,,
17911,COSMOS 1842,1987-038A,04/27/1987,95.2,,,Tselina,,,,,
17589,COSMOS 1833,1987-027A,03/18/1987,101.9,,,Tselina,,,,,
17566,COSMOS 1825,1987-024A,03/03/1987,94.8,,,Tselina,,,,,
17295,COSMOS 1812,1987-003A,01/14/1987,95,,,Tselina,,,,,
17191,COSMOS 1805,1986-097A,12/10/1986,95.2,,,Tselina,,,,,
16986,COSMOS 1782,1986-074A,09/30/1986,95.6,,,Tselina,,,,,
16791,COSMOS 1758,1986-046A,06/12/1986,95.7,,,Tselina,,,,,
16719,COSMOS 1743,1986-034A,05/15/1986,95,,,Tselina,,,,,
16611,COSMOS 1733,1986-018A,02/19/1986,94.9,,,Tselina,,,,,
16495,COSMOS 1726,1986-006A,01/17/1986,94.5,,,Tselina,,,,,
16326,COSMOS 1707,1985-113A,12/12/1985,95.1,,,Tselina,,,,,
16262,COSMOS 1703,1985-108A,11/22/1985,95.3,,,Tselina,,,,,
16181,COSMOS 1697,1985-097A,10/22/1985,101.9,,,Tselina,,,,,
15944,COSMOS 1674,1985-069A,08/08/1985,94.8,,,Tselina,,,,,
15889,COSMOS 1666,1985-058A,07/08/1985,94.8,,,Tselina,,,,,
15755,COSMOS 1656,1985-042A,05/30/1985,101.4,,,Tselina,,,,,
15592,COSMOS 1633,1985-020A,03/05/1985,94.1,,,Tselina,,,,,
15494,COSMOS 1626,1985-009A,01/24/1985,94.5,,,Tselina,,,,,
15369,COSMOS 1606,1984-111A,10/18/1984,95,,,Tselina,,,,,
15333,COSMOS 1603,1984-106A,09/28/1984,101.8,,,Tselina,,,,,
14819,COSMOS 1544,1984-027A,03/15/1984,94.3,,,Tselina,,,,,
14699,COSMOS 1536,1984-013A,02/08/1984,95.7,,,Tselina,,,,,
14551,COSMOS 1515,1983-122A,12/15/1983,94.9,,,Tselina,,,,,
14147,COSMOS 1470,1983-061A,06/23/1983,95.3,,,Tselina,,,,,
14032,COSMOS 1455,1983-037A,04/23/1983,94.9,,,Tselina,,,,,
13770,COSMOS 1437,1983-003A,01/20/1983,92.4,,,Tselina,,,,,
13552,COSMOS 1408,1982-092A,09/16/1982,94.3,,,Tselina,,,,,
13271,COSMOS 1378,1982-059A,06/10/1982,94.6,,,Tselina,,,,,
13153,COSMOS 1356,1982-039A,05/05/1982,93.6,,,Tselina,,,,,
13067,COSMOS 1340,1982-013A,02/19/1982,94.7,,,Tselina,,,,,
12987,COSMOS 1328,1981-117A,12/03/1981,95.5,,,Tselina,,,,,
12785,COSMOS 1300,1981-082A,08/24/1981,94.9,,,Tselina,,,,,
10539,COSMOS 972,1977-123A,12/27/1977,103.7,,,Tselina,,,,,
10095,COSMOS 921,1977-055A,06/24/1977,96.5,,,Tselina,,,,,
5117,COSMOS 405,1971-028A,04/07/1971,93.8,,,Tselina,,,,,
23603,COSMOS 2315,1995-032A,07/05/1995,104.9,,,Tsikada,,,,,
23463,TSIKADA,1995-002A,01/24/1995,104.9,,,Tsikada,,,,,
22307,COSMOS 2230,1993-001A,01/12/1993,104.8,,,Tsikada,,,,,
21902,COSMOS 2181,1992-012A,03/09/1992,104.9,,,Tsikada,,,,,
21089,COSMOS 2123,1991-007A,02/05/1991,104.8,,,Tsikada,,,,,
21089,COSMOS 2123,1991-007A,02/05/1991,104.8,,,Tsikada,,,,,
21089,COSMOS 2123,1991-007A,02/05/1991,104.8,,,Tsikada,,,,,
21089,COSMOS 2123,1991-007A,02/05/1991,104.8,,,Tsikada,,,,,
18129,COSMOS 1861,1987-054A,06/23/1987,104.9,,,Tsikada,,,,,
18129,COSMOS 1861,1987-054A,06/23/1987,104.9,,,Tsikada,,,,,
17359,COSMOS 1816,1987-009A,01/29/1987,104.8,,,Tsikada,,,,,
17066,COSMOS 1791,1986-086A,11/13/1986,104.7,,,Tsikada,,,,,
16510,COSMOS 1727,1986-008A,01/23/1986,104.8,,,Tsikada,,,,,
15751,COSMOS 1655,1985-041A,05/30/1985,105,,,Tsikada,,,,,
14973,COSMOS 1553,1984-046A,05/17/1984,104.7,,,Tsikada,,,,,
14450,COSMOS 1506,1983-108A,10/26/1983,104.6,,,Tsikada,,,,,
13065,COSMOS 1339,1982-012A,02/17/1982,104.7,,,Tsikada,,,,,
12803,COSMOS 1304,1981-087A,09/04/1981,103.8,,,Tsikada,,,,,
12091,COSMOS 1226,1980-099A,12/10/1980,104.8,,,Tsikada,,,,,
11735,COSMOS 1168,1980-022A,03/17/1980,104.7,,,Tsikada,,,,,
11326,COSMOS 1092,1979-030A,04/11/1979,104.7,,,Tsikada,,,,,
10776,COSMOS 1000,1978-034A,03/31/1978,104.7,,,Tsikada,,,,,
10137,COSMOS 926,1977-062A,07/08/1977,104.9,,,Tsikada,,,,,
9610,COSMOS 883,1976-122A,12/15/1976,104.7,,,Tsikada,,,,,
10991,COSMOS 1027,1978-074A,07/27/1978,104.6,,,Tsiklon,,,,,
10731,COSMOS 994,1978-028A,03/15/1978,104.9,,,Tsiklon,,,,,
10459,COSMOS 962,1977-107A,10/28/1977,104.8,,,Tsiklon,,,,,
9737,COSMOS 890,1977-004A,01/20/1977,105,,,Tsiklon,,,,,
9061,COSMOS 846,1976-078A,07/29/1976,104.6,,,Tsiklon,,,,,
8873,COSMOS 823,1976-051A,06/02/1976,104.9,,,Tsiklon,,,,,
8645,COSMOS 800,1976-011A,02/03/1976,105,,,Tsiklon,,,,,
7768,COSMOS 729,1975-034A,04/22/1975,104.9,,,Tsiklon,,,,,
7476,COSMOS 689,1974-079A,10/18/1974,104.9,,,Tsiklon,,,,,
7349,COSMOS 663,1974-048A,06/27/1974,104.7,,,Tsiklon,,,,,
7094,COSMOS 628,1974-001A,01/17/1974,104.7,,,Tsiklon,,,,,
7008,COSMOS 627,1973-109A,12/29/1973,104.9,,,Tsiklon,,,,,
6828,COSMOS 586,1973-065A,09/14/1973,104.7,,,Tsiklon,,,,,
6707,COSMOS 574,1973-042A,06/20/1973,104.9,,,Tsiklon,,,,,
6350,COSMOS 546,1973-005A,01/26/1973,94.7,,,Tsiklon,,,,,
6148,COSMOS 514,1972-062A,08/16/1972,104.2,,,Tsiklon,,,,,
6019,COSMOS 489,1972-035A,05/06/1972,104.7,,,Tsiklon,,,,,
5846,COSMOS 475,1972-009A,02/25/1972,104.6,,,Tsiklon,,,,,
5683,COSMOS 465,1971-111A,12/15/1971,104.8,,,Tsiklon,,,,,
5238,COSMOS 422,1971-046A,05/22/1971,104.9,,,Tsiklon,,,,,
4799,COSMOS 385,1970-108A,12/12/1970,104.6,,,Tsiklon,,,,,
4578,COSMOS 371,1970-083A,10/12/1970,99,,,Tsiklon,,,,,
4369,COSMOS 332,1970-028A,04/11/1970,99.2,,,Tsiklon,,,,,
4138,COSMOS 304,1969-091A,10/21/1969,99.6,,,Tsiklon,,,,,
4070,COSMOS 292,1969-070A,08/13/1969,99.1,,,Tsiklon,,,,,
3229,COSMOS 220,1968-040A,05/07/1968,97.6,,,Tsiklon,,,,,
3047,COSMOS 192,1967-116A,11/23/1967,98.9,,,Tsiklon,,,,,
2801,COSMOS 158,1967-045A,05/15/1967,100.2,,,Tsiklon,,,,,
43226,GOES 17,2018-022A,03/01/2018,1436.1,,,Weather,,,,,
43013,NOAA 20 (JPSS 1),2017-073A,11/18/2017,101.4,,,Weather,,,,,
43010,FENGYUN 3D,2017-072A,11/14/2017,101.4,,,Weather,,,,,
42835,WNISAT 1R,2017-042L,07/14/2017,96.6,,,Weather,,,,,
41891,CYGFM03,2016-078H,12/15/2016,95.1,,,Weather,,,,,
41890,CYGFM07,2016-078G,12/15/2016,95.1,,,Weather,,,,,
41889,CYGFM06,2016-078F,12/15/2016,95.1,,,Weather,,,,,
41888,CYGFM08,2016-078E,12/15/2016,95.1,,,Weather,,,,,
41887,CYGFM01,2016-078D,12/15/2016,95.1,,,Weather,,,,,
41886,CYGFM02,2016-078C,12/15/2016,95.1,,,Weather,,,,,
41885,CYGFM04,2016-078B,12/15/2016,95.1,,,Weather,,,,,
41884,CYGFM05,2016-078A,12/15/2016,95.1,,,Weather,,,,,
41882,FENGYUN 4A,2016-077A,12/10/2016,1436,,,Weather,,,,,
41866,GOES 16,2016-071A,11/19/2016,1436.1,,,Weather,,,,,
41857,YUNHAI 1,2016-068A,11/11/2016,100.5,,,Weather,,,,,
41836,HIMAWARI 9,2016-064A,11/02/2016,1436.1,,,Weather,,,,,
41790,SCATSAT 1,2016-059H,09/26/2016,99.2,,,Weather,,,,,
41752,INSAT 3DR,2016-054A,09/08/2016,1436.1,,,Weather,,,,,
41105,ELEKTRO-L 2,2015-074A,12/11/2015,1436.1,,,Weather,,,,,
40732,MSG 4,2015-034A,07/15/2015,1436.1,,,Weather,,,,,
40367,FENGYUN 2G,2014-090A,12/31/2014,1436.2,,,Weather,,,,,
40267,HIMAWARI 8,2014-060A,10/06/2014,1436.1,,,Weather,,,,,
40069,METEOR M2,2014-037A,07/08/2014,101.4,,,Weather,,,,,
39630,DMSP 5D-3 F19 (USA 249),2014-015A,04/03/2014,101.8,,,Weather,,,,,
39260,FENGYUN 3C,2013-052A,09/23/2013,101.7,,,Weather,,,,,
39216,INSAT 3D,2013-038B,07/25/2013,1436.1,,,Weather,,,,,
39026,KMS 3-2,2012-072A,12/12/2012,94.3,,,Weather,,,,,
38771,METOP-B,2012-049A,09/17/2012,101.3,,,Weather,,,,,
38709,EXACTVIEW-1,2012-039C,07/22/2012,101.1,,,Weather,,,,,
38552,METEOSAT 10 (MSG 3),2012-035B,07/05/2012,1436.2,,,Weather,,,,,
38049,FENGYUN 2F,2012-002A,01/13/2012,1436.1,,,Weather,,,,,
37849,SUOMI NPP,2011-061A,10/28/2011,101.4,,,Weather,,,,,
37344,ELEKTRO-L,2011-001A,01/20/2011,1436,,,Weather,,,,,
37214,FENGYUN 3B,2010-059A,11/04/2010,101.7,,,Weather,,,,,
36744,COMS 1,2010-032A,06/26/2010,1436.2,,,Weather,,,,,
36411,GOES 15,2010-008A,03/04/2010,1436.1,,,Weather,,,,,
35951,DMSP 5D-3 F18 (USA 210),2009-057A,10/18/2009,101.9,,,Weather,,,,,
35865,METEOR-M,2009-049A,09/17/2009,101.3,,,Weather,,,,,
35491,GOES 14,2009-033A,06/27/2009,1436.1,,,Weather,,,,,
33591,NOAA 19,2009-005A,02/06/2009,102,,,Weather,,,,,
33463,FENGYUN 2E,2008-066A,12/23/2008,1436.1,,,Weather,,,,,
33433,SHIYUAN 3 (SY-3),2008-056A,11/05/2008,100.7,,,Weather,,,,,
32958,FENGYUN 3A,2008-026A,05/27/2008,101.4,,,Weather,,,,,
29640,FENGYUN 2D,2006-053A,12/08/2006,1436.1,,,Weather,,,,,
29522,DMSP 5D-3 F17 (USA 191),2006-050A,11/04/2006,101.8,,,Weather,,,,,
29499,METOP-A,2006-044A,10/19/2006,101.3,,,Weather,,,,,
28937,MTSAT-2,2006-004A,02/18/2006,1436.2,,,Weather,,,,,
28912,METEOSAT 9 (MSG 2),2005-049B,12/21/2005,1436.2,,,Weather,,,,,
28654,NOAA 18,2005-018A,05/20/2005,102,,,Weather,,,,,
28622,MTSAT-1R,2005-006A,02/26/2005,1455.8,,,Weather,,,,,
28451,FENGYUN 2C,2004-042A,10/19/2004,1468.1,,,Weather,,,,,
28054,DMSP 5D-3 F16 (USA 172),2003-048A,10/18/2003,101.9,,,Weather,,,,,
27714,INSAT 3A,2003-013A,04/09/2003,1442.9,,,Weather,,,,,
27525,KALPANA 1 (METSAT 1),2002-043A,09/12/2002,1464.3,,,Weather,,,,,
27509,METEOSAT 8 (MSG 1),2002-040B,08/28/2002,1436.2,,,Weather,,,,,
27431,FENGYUN 1D,2002-024B,05/15/2002,102.2,,,Weather,,,,,
26871,GOES 12,2001-031A,07/23/2001,1452.6,,,Weather,,,,,
26536,NOAA 16,2000-055A,09/21/2000,101.9,,,Weather,,,,,
26382,FENGYUN 2B,2000-032A,06/25/2000,1438.5,,,Weather,,,,,
26352,GOES 11,2000-022A,05/03/2000,1454,,,Weather,,,,,
25730,FENGYUN 1C,1999-025A,05/10/1999,101.7,,,Weather,,,,,
25338,NOAA 15,1998-030A,05/13/1998,101,,,Weather,,,,,
24932,METEOSAT 7,1997-049B,09/02/1997,1464.7,,,Weather,,,,,
24883,ORBVIEW 2 (SEASTAR),1997-037A,08/01/1997,100.5,,,Weather,,,,,
24834,FENGYUN 2A,1997-029A,06/10/1997,1499.2,,,Weather,,,,,
24786,GOES 10,1997-019A,04/25/1997,1452.7,,,Weather,,,,,
24753,DMSP 5D-2 F14 (USA 131),1997-012A,04/04/1997,101.7,,,Weather,,,,,
23533,DMSP 5D-2 F13 (USA 109),1995-015A,03/24/1995,101.7,,,Weather,,,,,
